dem_per,third_party,rep_inc_party,dem_inc,rep_inc,dem_inc_party,july_dem,jul_rep,aug_dem,aug_rep,sep_dem,sep_rep,oct_dem,oct_rep,unem_dec_t_1,unem_per_change_t_2_t_1,GDP_per_change_t_1,inflation_t_1,last_recession,greatwar_years,avg_pres_approval,int_pres_approval_dem_inc,int_pres_approval_dem_inc_party,pop,state_gdp,area,state_gdp_per_cap,pop_density,region_ne,region_mw,region_s,region_w,prog,trad,moral,ind,lag_dem_per,lag2_dem_per,counter,int_south_year,lag_citi,lag_nom
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,8,0,47.33429337,62.72812271
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,9,0,46.36517715,62.72812271
44.2,1.0,0.0,0.0,0.0,1.0,39.0,37.5,29.0,45.0,29.33,43.33,36.0,44.0,3.8,0.0,2.7,3.0,7.0,1.0,50.3,0.0,50.3,,,,,,0,1,0,0,0,0,0,0,59.5,50.0,10,0,55.94225311,55.48881912
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,11,0,46.07883072,54.78107071
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,12,0,52.56703568,37.171642299999995
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,13,0,48.44520187,37.171642299999995
40.5,0.0,1.0,0.0,1.0,0.0,37.0,56.0,30.5,60.5,33.0,61.0,35.0,59.5,6.0,-0.1,3.3,3.3,2.0,1.0,55.8,0.0,0.0,11200000.0,67400000000.0,"57,913.55",6020.0,193.39170190000002,0,1,0,0,0,0,0,0,44.2,59.5,14,0,59.74371338,54.78107071
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,15,0,50.82181168,42.52367401
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,16,0,54.61928177,59.78316498
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,17,0,49.70433044,59.78316498
48.1,0.0,1.0,0.0,0.0,0.0,62.0,29.0,52.5,34.0,51.0,40.0,47.33,45.0,4.9,-0.3,5.6,8.7,1.0,0.0,47.2,0.0,0.0,11200000.0,95900000000.0,"57,913.55",8560.0,193.39170190000002,0,1,0,0,0,0,0,0,40.5,44.2,18,0,49.65828705,42.52367401
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,19,0,58.41142273,68.30741882
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,20,0,49.83871078,49.70087051
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,21,0,46.35441208,49.70087051
41.7,1.0,0.0,1.0,0.0,1.0,35.0,34.75,35.67,40.67,35.67,40.67,44.33,42.0,6.0,0.0,3.2,13.3,0.0,0.0,45.5,45.5,45.5,11400000.0,139000000000.0,"57,913.55",12200.0,196.84512519999998,0,1,0,0,0,0,0,0,48.1,40.5,22,0,50.09555054,68.30741882
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,23,0,50.41311264,46.79747009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,24,0,45.7242775,42.76791763
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,25,0,53.1004715,42.76791763
43.3,0.0,1.0,0.0,1.0,0.0,41.0,53.0,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2.0,0.0,50.3,0.0,0.0,11500000.0,173000000000.0,"57,913.55",15000.0,198.5718368,0,1,0,0,0,0,0,0,41.7,48.1,26,0,45.69788361,46.79747009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,27,0,53.43735504,49.59745407
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,28,0,52.00573349,47.11702728
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,29,0,51.96165085,47.11702728
48.6,0.0,1.0,0.0,0.0,0.0,50.5,39.0,49.0,42.0,41.5,48.0,40.0,50.0,5.7,-0.9,3.5,4.4,6.0,0.0,55.3,0.0,0.0,11600000.0,231000000000.0,"57,913.55",19900.0,200.29854840000002,0,1,0,0,0,0,0,0,43.3,41.7,30,0,53.28404236,49.59745407
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,31,0,53.42764282,46.15783691
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,32,0,53.54431534,45.68433762
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,33,0,51.47376633,45.68433762
48.6,1.0,1.0,0.0,1.0,0.0,52.25,37.5,52.67,39.33,52.0,38.8,44.92,33.83,7.3,1.0,-0.1,3.1,1.0,0.0,60.9,0.0,0.0,11600000.0,288000000000.0,"57,913.55",24800.0,200.29854840000002,0,1,0,0,0,0,0,0,48.6,43.3,34,0,58.38553619,46.15783691
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,35,0,50.7135849,46.76373672
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,36,0,51.63550186,40.13912964
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,37,0,47.11792374,40.13912964
54.3,1.0,0.0,1.0,0.0,1.0,50.0,34.0,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5.0,0.0,49.6,49.6,49.6,11900000.0,364000000000.0,"57,913.55",30600.0,205.4786833,0,1,0,0,0,0,0,0,48.6,48.6,38,0,57.43489075,46.76373672
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,39,0,47.33747864,35.01949692
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,40,0,59.93393326,39.6120224
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,41,0,54.35975266,39.6120224
54.6,0.0,0.0,0.0,0.0,1.0,41.0,47.5,42.0,50.25,43.62,47.23,43.73,46.87,4.0,-0.4,4.8,2.7,9.0,0.0,60.6,0.0,60.6,12400000.0,459000000000.0,"57,913.55",37000.0,214.1122414,0,1,0,0,0,0,0,0,54.3,48.6,42,0,52.85073853,35.01949692
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,43,0,58.14704895,40.17237091
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,44,0,58.65015793,40.3126564
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,45,0,55.38861084,40.3126564
54.8,0.0,1.0,0.0,1.0,0.0,47.33,47.33,46.0,48.0,44.5,52.0,47.4,49.8,5.7,-0.3,2.9,1.9,3.0,1.0,62.2,0.0,0.0,12700000.0,529000000000.0,"57,913.55",41700.0,219.29237630000003,0,1,0,0,0,0,0,0,54.6,54.3,46,0,54.38930511,40.17237091
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,47,0,57.44496155,67.74250793
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,48,0,61.70262146,65.78104401
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,49,0,59.06578827,65.78104401
62.0,0.0,1.0,0.0,0.0,0.0,46.5,42.5,47.67,43.0,46.67,46.33,51.8,41.6,5.0,0.6,1.9,4.1,0.0,1.0,36.5,0.0,0.0,12800000.0,648000000000.0,"57,913.55",50600.0,221.01908790000002,0,1,0,0,0,0,0,0,54.8,54.6,50,0,60.50172043,67.74250793
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,51,0,69.51467896,67.56453705
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,52,0,63.70098114,68.35585022
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,53,0,56.80526733,68.35585022
58.0,0.0,0.0,1.0,0.0,1.0,47.25,45.0,46.33,46.0,49.67,44.0,48.0,47.25,8.5,-0.8,1.6,3.0,3.0,0.0,49.1,49.1,49.1,12900000.0,688000000000.0,"57,913.55",53300.0,222.74579959999997,0,1,0,0,0,0,0,0,62.0,54.8,54,0,67.27897644,67.87700653
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,55,0,60.72493744,68.57622528
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,56,0,52.05008698,67.65592957
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,57,0,53.69101715,67.65592957
56.0,0.0,0.0,0.0,0.0,1.0,40.33,38.33,42.67,37.33,42.33,40.0,45.25,40.25,5.0,-0.6,2.9,0.7,7.0,0.0,46.7,0.0,46.7,12800000.0,792000000000.0,"57,913.55",61900.0,221.01908790000002,0,1,0,0,0,0,0,0,58.0,62.0,58,0,58.90903473,68.57622528
41.0,0.0,,0.0,0.0,1.0,43.0,50.0,41.5,52.5,40.5,55.0,41.2,50.2,3.1,-1.2,8.0,6.0,3.0,1.0,36.5,0.0,36.5,,,,,,0,1,0,0,0,0,0,0,,,0,0,,
39.7,0.0,,0.0,1.0,0.0,36.0,61.5,40.67,52.0,40.67,52.0,40.5,54.0,4.2,-0.8,7.1,0.4,3.0,0.0,69.6,0.0,0.0,,,,,,0,1,0,0,0,0,0,0,41.0,,1,0,,
44.6,0.0,,0.0,0.0,0.0,50.0,46.0,46.25,47.75,46.25,47.75,49.6,46.67,5.3,-0.9,6.9,1.7,0.0,0.0,60.5,0.0,0.0,,,,,,0,1,0,0,0,0,0,0,39.7,41.0,2,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,38.0,44.0,3,0,41.66567993,24.79878998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,38.0,4,0,48.26519775,57.28489685
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,5,0,48.29640961,57.28489685
56.0,0.0,0.0,0.0,0.0,1.0,60.5,28.5,65.0,29.0,63.5,30.5,64.0,32.5,5.5,0.0,4.4,1.6,3.0,1.0,74.2,0.0,74.2,,,,,,0,1,0,0,0,0,0,0,44.6,39.7,6,0,57.15810013,45.31604767
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,7,0,51.92336273,55.74851608
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,8,0,42.44621277,65.92051697
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,9,0,40.18972778,65.92051697
38.0,1.0,0.0,0.0,0.0,1.0,39.0,37.5,29.0,45.0,29.33,43.33,36.0,44.0,3.8,0.0,2.7,3.0,7.0,1.0,50.3,0.0,50.3,,,,,,0,1,0,0,0,0,0,0,56.0,44.6,10,0,52.70657729999999,56.09718704
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,11,0,41.65613556,57.62165833
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,12,0,47.61442566,30.82064056
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,13,0,47.26410294,30.82064056
33.3,0.0,1.0,0.0,1.0,0.0,37.0,56.0,30.5,60.5,33.0,61.0,35.0,59.5,6.0,-0.1,3.3,3.3,2.0,1.0,55.8,0.0,0.0,5286000.0,26900000000.0,"36,419.55",5090.0,145.1418263,0,1,0,0,0,0,0,0,38.0,56.0,14,0,41.68328857,57.62165833
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,15,0,47.50709915,33.84018326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,16,0,47.28503799,32.22401047
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,17,0,45.02629089,31.50330544
45.7,0.0,1.0,0.0,0.0,0.0,62.0,29.0,52.5,34.0,51.0,40.0,47.33,45.0,4.9,-0.3,5.6,8.7,1.0,0.0,47.2,0.0,0.0,5313000.0,37700000000.0,"36,419.55",7100.0,145.8831864,0,1,0,0,0,0,0,0,33.3,38.0,18,0,47.61384964,33.84018326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,19,0,55.44239807,45.93796921
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,20,0,42.99679947,42.26038361
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,21,0,36.87503052,42.26038361
37.7,1.0,0.0,1.0,0.0,1.0,35.0,34.75,35.67,40.67,35.67,40.67,44.33,42.0,6.0,0.0,3.2,13.3,0.0,0.0,45.5,45.5,45.5,5489000.0,57900000000.0,"36,419.55",10500.0,150.7157557,0,1,0,0,0,0,0,0,45.7,33.3,22,0,44.00608826,45.93796921
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,23,0,40.12058258,37.42243576
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,24,0,41.571376799999996,33.83874512
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,25,0,51.31455612,33.83874512
37.7,0.0,1.0,0.0,1.0,0.0,41.0,53.0,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2.0,0.0,50.3,0.0,0.0,5492000.0,69300000000.0,"36,419.55",12600.0,150.79812900000002,0,1,0,0,0,0,0,0,37.7,45.7,26,0,38.24655533,37.42243576
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,27,0,46.31351852,32.171199800000004
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,28,0,38.60256195,31.23024178
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,29,0,42.60719681,31.23024178
39.7,0.0,1.0,0.0,0.0,0.0,50.5,39.0,49.0,42.0,41.5,48.0,40.0,50.0,5.7,-0.9,3.5,4.4,6.0,0.0,55.3,0.0,0.0,5559000.0,91700000000.0,"36,419.55",16500.0,152.6378003,0,1,0,0,0,0,0,0,37.7,37.7,30,0,39.81341171,32.171199800000004
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,31,0,47.4295845,32.21092987
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,32,0,47.2706604,52.64202881
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,33,0,43.91823196,51.50696945
36.8,1.0,1.0,0.0,1.0,0.0,52.25,37.5,52.67,39.33,52.0,38.8,44.92,33.83,7.3,1.0,-0.1,3.1,1.0,0.0,60.9,0.0,0.0,5658000.0,115000000000.0,"36,419.55",20300.0,155.3561205,0,1,0,0,0,0,0,0,39.7,37.7,34,0,52.3413353,32.21092987
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,35,0,46.14811325,54.00527954
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,36,0,46.36177063,52.89997101
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,37,0,35.4869194,52.89997101
41.6,1.0,0.0,1.0,0.0,1.0,50.0,34.0,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5.0,0.0,49.6,49.6,49.6,5827000.0,150000000000.0,"36,419.55",25700.0,159.9964854,0,1,0,0,0,0,0,0,36.8,39.7,38,0,49.88626099,54.00527954
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,39,0,34.96058655,44.40121841
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,40,0,40.29866409,50.22793198
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,41,0,41.957588200000004,50.22793198
41.0,0.0,0.0,0.0,0.0,1.0,41.0,47.5,42.0,50.25,43.62,47.23,43.73,46.87,4.0,-0.4,4.8,2.7,9.0,0.0,60.6,0.0,60.6,6080000.0,193000000000.0,"36,419.55",31700.0,166.94330380000002,0,1,0,0,0,0,0,0,41.6,36.8,42,0,38.20276642,44.40121841
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,43,0,48.96306229,50.8271904
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,44,0,46.12667084,49.95536423
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,45,0,42.82117462,49.93037796
39.3,0.0,1.0,0.0,1.0,0.0,47.33,47.33,46.0,48.0,44.5,52.0,47.4,49.8,5.7,-0.3,2.9,1.9,3.0,1.0,62.2,0.0,0.0,6219000.0,223000000000.0,"36,419.55",35900.0,170.75993530000002,0,1,0,0,0,0,0,0,41.0,41.6,46,0,38.93600082,50.8271904
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,47,0,46.09898758,50.28995514
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,48,0,49.66132355,27.37542343
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,49,0,52.70637512,27.37542343
50.0,0.0,1.0,0.0,0.0,0.0,46.5,42.5,47.67,43.0,46.67,46.33,51.8,41.6,5.0,0.6,1.9,4.1,0.0,1.0,36.5,0.0,0.0,6388000.0,269000000000.0,"36,419.55",42100.0,175.40030009999998,0,1,0,0,0,0,0,0,39.3,41.0,50,0,45.98829651,50.28995514
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,51,0,53.20748901,31.46375275
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,52,0,48.22389221,29.73641968
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,53,0,40.42869568,29.73641968
44.0,0.0,0.0,1.0,0.0,1.0,47.25,45.0,46.33,46.0,49.67,44.0,48.0,47.25,8.5,-0.8,1.6,3.0,3.0,0.0,49.1,49.1,49.1,6538000.0,289000000000.0,"36,419.55",44200.0,179.5189671,0,1,0,0,0,0,0,0,50.0,39.3,54,0,50.43162918,31.46375275
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,55,0,39.25485992,23.80533791
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,56,0,40.62100601,24.79878998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,57,0,40.42891693,24.79878998
38.0,0.0,0.0,0.0,0.0,1.0,40.33,38.33,42.67,37.33,42.33,40.0,45.25,40.25,5.0,-0.6,2.9,0.7,7.0,0.0,46.7,0.0,46.7,6633000.0,330000000000.0,"36,419.55",49800.0,182.1274563,0,1,0,0,0,0,0,0,44.0,50.0,58,0,37.2856636,23.80533791
35.6,0.0,,0.0,0.0,1.0,43.0,50.0,41.5,52.5,40.5,55.0,41.2,50.2,3.1,-1.2,8.0,6.0,3.0,1.0,36.5,0.0,36.5,,,,,,0,1,0,0,0,0,0,0,,,0,0,,
40.7,0.0,,0.0,1.0,0.0,36.0,61.5,40.67,52.0,40.67,52.0,40.5,54.0,4.2,-0.8,7.1,0.4,3.0,0.0,69.6,0.0,0.0,,,,,,0,1,0,0,0,0,0,0,35.6,,1,0,,
43.2,0.0,,0.0,0.0,0.0,50.0,46.0,46.25,47.75,46.25,47.75,49.6,46.67,5.3,-0.9,6.9,1.7,0.0,0.0,60.5,0.0,0.0,,,,,,0,1,0,0,0,0,0,0,40.7,35.6,2,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,42.0,52.0,3,0,54.41446686,32.98591995
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,42.0,4,0,45.67957687,30.13078308
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,5,0,45.56229401,30.13078308
61.9,0.0,0.0,0.0,0.0,1.0,60.5,28.5,65.0,29.0,63.5,30.5,64.0,32.5,5.5,0.0,4.4,1.6,3.0,1.0,74.2,0.0,74.2,,,,,,0,1,0,0,0,0,0,0,43.2,40.7,6,0,57.26612473,51.47093201
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,7,0,51.57325363,47.83702087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,8,0,41.6390152,66.48930359
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,9,0,38.41242218,65.73150635
40.8,1.0,0.0,0.0,0.0,1.0,39.0,37.5,29.0,45.0,29.33,43.33,36.0,44.0,3.8,0.0,2.7,3.0,7.0,1.0,50.3,0.0,50.3,,,,,,0,1,0,0,0,0,0,0,61.9,43.2,10,0,53.28577042,47.83702087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,11,0,42.74583435,55.49240494
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,12,0,52.85378647,29.35110474
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,13,0,52.07897949,29.35110474
40.5,0.0,1.0,0.0,1.0,0.0,37.0,56.0,30.5,60.5,33.0,61.0,35.0,59.5,6.0,-0.1,3.3,3.3,2.0,1.0,55.8,0.0,0.0,2884000.0,13700000000.0,"56,272.81",4750.0,51.25032853,0,1,0,0,0,0,0,0,40.8,61.9,14,0,45.65515518,55.49240494
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,15,0,45.56496811,29.35110474
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,16,0,47.86563873,26.58135796
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,17,0,52.72887421,27.08293343
48.5,0.0,1.0,0.0,0.0,0.0,62.0,29.0,52.5,34.0,51.0,40.0,47.33,45.0,4.9,-0.3,5.6,8.7,1.0,0.0,47.2,0.0,0.0,2874000.0,22000000000.0,"56,272.81",7650.0,51.07262282,0,1,0,0,0,0,0,0,40.5,40.8,18,0,47.79914093,29.35110474
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,19,0,58.30363083,47.56539154
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,20,0,54.67786789,50.02858734
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,21,0,46.37220001,50.02858734
38.6,1.0,0.0,1.0,0.0,1.0,35.0,34.75,35.67,40.67,35.67,40.67,44.33,42.0,6.0,0.0,3.2,13.3,0.0,0.0,45.5,45.5,45.5,2913000.0,33500000000.0,"56,272.81",11500.0,51.76567511,0,1,0,0,0,0,0,0,48.5,40.5,22,0,51.90370178,47.56539154
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,23,0,45.04454422,38.51005936
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,24,0,44.19853592,37.492420200000005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,25,0,60.55387497,37.492420200000005
45.9,0.0,1.0,0.0,1.0,0.0,41.0,53.0,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2.0,0.0,50.3,0.0,0.0,2904000.0,37500000000.0,"56,272.81",12900.0,51.60573997,0,1,0,0,0,0,0,0,38.6,48.5,26,0,47.98970413,37.90543365
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,27,0,48.93241882,49.5079155
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,28,0,57.65175629,49.79758453
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,29,0,52.207614899999996,49.79758453
54.7,0.0,1.0,0.0,0.0,0.0,50.5,39.0,49.0,42.0,41.5,48.0,40.0,50.0,5.7,-0.9,3.5,4.4,6.0,0.0,55.3,0.0,0.0,2830000.0,45300000000.0,"56,272.81",16000.0,50.29071767,0,1,0,0,0,0,0,0,45.9,38.6,30,0,39.1016922,49.5079155
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,31,0,54.32581711,50.48651886
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,32,0,49.64545441,51.11334991
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,33,0,49.97696304,51.11334991
43.3,1.0,1.0,0.0,1.0,0.0,52.25,37.5,52.67,39.33,52.0,38.8,44.92,33.83,7.3,1.0,-0.1,3.1,1.0,0.0,60.9,0.0,0.0,2803000.0,57900000000.0,"56,272.81",20700.0,49.81091223,0,1,0,0,0,0,0,0,54.7,45.9,34,0,61.03331757,50.48651886
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,35,0,50.02158737,47.42008972
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,36,0,46.27119827,43.07364273
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,37,0,42.37159348,43.07364273
50.3,1.0,0.0,1.0,0.0,1.0,50.0,34.0,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5.0,0.0,49.6,49.6,49.6,2849000.0,73100000000.0,"56,272.81",25700.0,50.62835853,0,1,0,0,0,0,0,0,43.3,54.7,38,0,53.04231644,48.07649231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,39,0,42.88014984,40.71277618
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,40,0,40.77200317,37.64667892
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,41,0,42.58216476,38.23289871
48.5,0.0,0.0,0.0,0.0,1.0,41.0,47.5,42.0,50.25,43.62,47.23,43.73,46.87,4.0,-0.4,4.8,2.7,9.0,0.0,60.6,0.0,60.6,2926000.0,87700000000.0,"56,272.81",30000.0,51.99669254,0,1,0,0,0,0,0,0,50.3,43.3,42,0,41.25815964,40.71277618
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,43,0,48.33892441,51.12967682
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,44,0,51.18151855,51.12967682
